dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,5,2,0.9,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:25.210156
uci,5,2,0.9,8,0.785,0.7409251116426042,0.7463939459131066,0.785,2025-09-15T10:55:25.252846
uci,5,2,1.0,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:25.288059
uci,5,2,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:25.323762
uci,5,2,1.0,6,0.7823333333333333,0.7339968304713017,0.7400246754250511,0.7823333333333333,2025-09-15T10:55:25.363199
uci,5,2,1.0,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:25.405056
uci,5,2,1.0,8,0.785,0.7409251116426042,0.7463939459131066,0.785,2025-09-15T10:55:25.447775
uci,5,3,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-09-15T10:55:25.482513
uci,5,3,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-09-15T10:55:25.518091
uci,5,3,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-09-15T10:55:25.556025
uci,5,3,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-09-15T10:55:25.595504
uci,5,3,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-09-15T10:55:25.637501
uci,5,3,0.1,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:25.672904
uci,5,3,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:25.710352
uci,5,3,0.1,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:25.750589
uci,5,3,0.1,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:25.791228
uci,5,3,0.1,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:25.833891
uci,5,3,0.2,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:25.870530
uci,5,3,0.2,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:25.909091
uci,5,3,0.2,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:25.948464
uci,5,3,0.2,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:25.990131
uci,5,3,0.2,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:26.033295
uci,5,3,0.3,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:26.069313
uci,5,3,0.3,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:26.108755
uci,5,3,0.3,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:26.148690
uci,5,3,0.3,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:26.189387
uci,5,3,0.3,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:26.232534
uci,5,3,0.4,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:26.268472
uci,5,3,0.4,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:26.306047
uci,5,3,0.4,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:26.346661
uci,5,3,0.4,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:26.387571
uci,5,3,0.4,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:26.430982
uci,5,3,0.5,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:26.467459
uci,5,3,0.5,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:26.505227
uci,5,3,0.5,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:26.544499
uci,5,3,0.5,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:26.585923
