dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,,2,0.3,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T23:57:45.435226
uci,,2,0.3,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:45.480874
uci,,2,0.3,7,0.8058333333333333,0.7770525299496496,0.782810885119381,0.8058333333333333,2025-09-15T23:57:45.529680
uci,,2,0.3,8,0.8058333333333333,0.7866745463102122,0.784966043427254,0.8058333333333333,2025-09-15T23:57:45.582195
uci,,2,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:45.624295
uci,,2,0.4,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T23:57:45.667121
uci,,2,0.4,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:45.723919
uci,,2,0.4,7,0.8058333333333333,0.7770525299496496,0.782810885119381,0.8058333333333333,2025-09-15T23:57:45.773393
uci,,2,0.4,8,0.8058333333333333,0.7866745463102122,0.784966043427254,0.8058333333333333,2025-09-15T23:57:45.827968
uci,,2,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:45.868514
uci,,2,0.5,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T23:57:45.913503
uci,,2,0.5,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:45.958311
uci,,2,0.5,7,0.8058333333333333,0.7770525299496496,0.782810885119381,0.8058333333333333,2025-09-15T23:57:46.006192
uci,,2,0.5,8,0.8058333333333333,0.7866745463102122,0.784966043427254,0.8058333333333333,2025-09-15T23:57:46.059836
uci,,2,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:46.100194
uci,,2,0.6,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T23:57:46.143795
uci,,2,0.6,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:46.189665
uci,,2,0.6,7,0.8058333333333333,0.7770525299496496,0.782810885119381,0.8058333333333333,2025-09-15T23:57:46.238816
uci,,2,0.6,8,0.8058333333333333,0.7866745463102122,0.784966043427254,0.8058333333333333,2025-09-15T23:57:46.291763
uci,,2,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:46.333258
uci,,2,0.7,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T23:57:46.377214
uci,,2,0.7,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:46.421456
uci,,2,0.7,7,0.8058333333333333,0.7770525299496496,0.782810885119381,0.8058333333333333,2025-09-15T23:57:46.468724
uci,,2,0.7,8,0.8058333333333333,0.7866745463102122,0.784966043427254,0.8058333333333333,2025-09-15T23:57:46.523617
uci,,2,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:46.564252
uci,,2,0.8,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T23:57:46.608882
uci,,2,0.8,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:46.653171
uci,,2,0.8,7,0.8058333333333333,0.7770525299496496,0.782810885119381,0.8058333333333333,2025-09-15T23:57:46.701861
uci,,2,0.8,8,0.8058333333333333,0.7866745463102122,0.784966043427254,0.8058333333333333,2025-09-15T23:57:46.756204
uci,,2,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:46.797956
uci,,2,0.9,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T23:57:46.841404
uci,,2,0.9,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:46.886377
uci,,2,0.9,7,0.8058333333333333,0.7770525299496496,0.782810885119381,0.8058333333333333,2025-09-15T23:57:46.935531
uci,,2,0.9,8,0.8058333333333333,0.7866745463102122,0.784966043427254,0.8058333333333333,2025-09-15T23:57:46.988996
uci,,2,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:47.032167
uci,,2,1.0,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T23:57:47.075231
uci,,2,1.0,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:47.120739
uci,,2,1.0,7,0.8058333333333333,0.7770525299496496,0.782810885119381,0.8058333333333333,2025-09-15T23:57:47.168216
uci,,2,1.0,8,0.8058333333333333,0.7866745463102122,0.784966043427254,0.8058333333333333,2025-09-15T23:57:47.221981
uci,,3,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:47.262472
uci,,3,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:47.303184
uci,,3,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-15T23:57:47.347701
uci,,3,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-15T23:57:47.393908
uci,,3,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-15T23:57:47.444846
uci,,3,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:47.486162
uci,,3,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:47.529807
uci,,3,0.1,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:47.575826
uci,,3,0.1,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:47.623098
uci,,3,0.1,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:47.675640
uci,,3,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:47.718391
uci,,3,0.2,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:47.761745
uci,,3,0.2,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:47.806838
uci,,3,0.2,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:47.854654
uci,,3,0.2,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:47.908687
uci,,3,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:47.949293
uci,,3,0.3,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:47.993382
uci,,3,0.3,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:48.038251
uci,,3,0.3,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:48.085536
uci,,3,0.3,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:48.139605
uci,,3,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:48.181742
uci,,3,0.4,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:48.225477
uci,,3,0.4,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:48.270665
uci,,3,0.4,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:48.318744
uci,,3,0.4,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:48.374383
uci,,3,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:48.416128
uci,,3,0.5,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:48.460346
uci,,3,0.5,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:48.505454
uci,,3,0.5,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:48.555442
uci,,3,0.5,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:48.609791
uci,,3,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:48.653110
uci,,3,0.6,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:48.696736
uci,,3,0.6,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:48.742929
uci,,3,0.6,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:48.790464
uci,,3,0.6,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:48.844407
uci,,3,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:48.887649
uci,,3,0.7,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:48.932024
uci,,3,0.7,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:48.978817
uci,,3,0.7,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:49.028096
uci,,3,0.7,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:49.081749
uci,,3,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:49.124761
uci,,3,0.8,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:49.167419
uci,,3,0.8,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:49.215851
uci,,3,0.8,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:49.265878
uci,,3,0.8,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:49.320533
uci,,3,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:49.363289
uci,,3,0.9,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:49.406715
uci,,3,0.9,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:49.452343
uci,,3,0.9,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:49.500833
uci,,3,0.9,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:49.556165
uci,,3,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:49.598745
uci,,3,1.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:49.643419
uci,,3,1.0,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:49.687879
uci,,3,1.0,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-15T23:57:49.737294
uci,,3,1.0,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:49.791700
uci,,4,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:49.833523
uci,,4,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:49.881219
uci,,4,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-15T23:57:49.937697
uci,,4,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-15T23:57:49.992412
uci,,4,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-15T23:57:50.043004
uci,,4,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:50.083870
uci,,4,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:50.129708
uci,,4,0.1,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:50.175473
uci,,4,0.1,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:50.225116
uci,,4,0.1,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:50.278924
uci,,4,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:50.322064
uci,,4,0.2,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:50.364630
uci,,4,0.2,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:50.411627
uci,,4,0.2,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:50.460200
uci,,4,0.2,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:50.514685
uci,,4,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:50.559084
uci,,4,0.3,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:50.601881
uci,,4,0.3,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:50.648558
uci,,4,0.3,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:50.697507
uci,,4,0.3,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:50.752131
uci,,4,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:50.795878
uci,,4,0.4,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:50.839689
uci,,4,0.4,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:50.888385
uci,,4,0.4,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:50.939377
uci,,4,0.4,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:50.993408
uci,,4,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:51.034780
uci,,4,0.5,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:51.078745
uci,,4,0.5,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:51.124482
uci,,4,0.5,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:51.172856
uci,,4,0.5,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:51.226672
uci,,4,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:51.268129
uci,,4,0.6,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:51.313641
uci,,4,0.6,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:51.359224
uci,,4,0.6,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:51.408781
uci,,4,0.6,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:51.461963
uci,,4,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:51.502432
uci,,4,0.7,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:51.546897
uci,,4,0.7,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:51.593101
uci,,4,0.7,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:51.641871
uci,,4,0.7,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:51.695853
uci,,4,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:51.738232
uci,,4,0.8,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:51.781762
uci,,4,0.8,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:51.828325
uci,,4,0.8,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:51.876258
uci,,4,0.8,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:51.930703
uci,,4,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:51.974033
uci,,4,0.9,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:52.018239
uci,,4,0.9,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:52.064739
uci,,4,0.9,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:52.113361
uci,,4,0.9,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:52.167616
uci,,4,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:52.211767
uci,,4,1.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:52.257250
uci,,4,1.0,6,0.8066666666666666,0.7835310654382235,0.7846528020028133,0.8066666666666666,2025-09-15T23:57:52.303026
uci,,4,1.0,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-15T23:57:52.352159
uci,,4,1.0,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-15T23:57:52.408364
uci,,5,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:52.448076
uci,,5,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:52.490592
uci,,5,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-15T23:57:52.535638
uci,,5,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-15T23:57:52.584088
uci,,5,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-15T23:57:52.637939
uci,,5,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T23:57:52.679155
uci,,5,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T23:57:52.722254
