dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,,1,0.3,8,0.8056666666666666,0.7860569882686085,0.7845563231166018,0.8056666666666666,2025-09-15T10:55:06.380232
uci,,1,0.4,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-15T10:55:06.421074
uci,,1,0.4,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:06.463343
uci,,1,0.4,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:06.506744
uci,,1,0.4,7,0.8133333333333334,0.7916998621507781,0.7938794232867985,0.8133333333333334,2025-09-15T10:55:06.552924
uci,,1,0.4,8,0.8056666666666666,0.7860569882686085,0.7845563231166018,0.8056666666666666,2025-09-15T10:55:06.604820
uci,,1,0.5,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-15T10:55:06.646761
uci,,1,0.5,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:06.689080
uci,,1,0.5,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:06.733886
uci,,1,0.5,7,0.8133333333333334,0.7916998621507781,0.7938794232867985,0.8133333333333334,2025-09-15T10:55:06.781036
uci,,1,0.5,8,0.8056666666666666,0.7860569882686085,0.7845563231166018,0.8056666666666666,2025-09-15T10:55:06.830843
uci,,1,0.6,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-15T10:55:06.872504
uci,,1,0.6,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:06.913683
uci,,1,0.6,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:06.957985
uci,,1,0.6,7,0.8133333333333334,0.7916998621507781,0.7938794232867985,0.8133333333333334,2025-09-15T10:55:07.006286
uci,,1,0.6,8,0.8056666666666666,0.7860569882686085,0.7845563231166018,0.8056666666666666,2025-09-15T10:55:07.055972
uci,,1,0.7,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-15T10:55:07.096248
uci,,1,0.7,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:07.139176
uci,,1,0.7,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:07.183637
uci,,1,0.7,7,0.8133333333333334,0.7916998621507781,0.7938794232867985,0.8133333333333334,2025-09-15T10:55:07.230972
uci,,1,0.7,8,0.8056666666666666,0.7860569882686085,0.7845563231166018,0.8056666666666666,2025-09-15T10:55:07.282510
uci,,1,0.8,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-15T10:55:07.322383
uci,,1,0.8,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:07.364018
uci,,1,0.8,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:07.410383
uci,,1,0.8,7,0.8133333333333334,0.7916998621507781,0.7938794232867985,0.8133333333333334,2025-09-15T10:55:07.457544
uci,,1,0.8,8,0.8056666666666666,0.7860569882686085,0.7845563231166018,0.8056666666666666,2025-09-15T10:55:07.508384
uci,,1,0.9,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-15T10:55:07.549983
uci,,1,0.9,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:07.592267
uci,,1,0.9,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:07.635345
uci,,1,0.9,7,0.8133333333333334,0.7916998621507781,0.7938794232867985,0.8133333333333334,2025-09-15T10:55:07.684335
uci,,1,0.9,8,0.8056666666666666,0.7860569882686085,0.7845563231166018,0.8056666666666666,2025-09-15T10:55:07.732863
uci,,1,1.0,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-15T10:55:07.773148
uci,,1,1.0,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:07.815902
uci,,1,1.0,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:07.860319
uci,,1,1.0,7,0.8133333333333334,0.7916998621507781,0.7938794232867985,0.8133333333333334,2025-09-15T10:55:07.908040
uci,,1,1.0,8,0.8056666666666666,0.7860569882686085,0.7845563231166018,0.8056666666666666,2025-09-15T10:55:07.958061
uci,,2,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:07.997972
uci,,2,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:08.038412
uci,,2,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-15T10:55:08.080933
uci,,2,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-15T10:55:08.125962
uci,,2,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-15T10:55:08.176006
uci,,2,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:08.216693
uci,,2,0.1,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:08.257956
uci,,2,0.1,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:08.301668
uci,,2,0.1,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:08.349160
uci,,2,0.1,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:08.401063
uci,,2,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:08.441600
