dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,5,1,0.6,7,0.784,0.7335751439077876,0.7429300148148148,0.784,2025-09-16T00:14:00.755838
uci,5,1,0.6,8,0.7861666666666667,0.7430522588416152,0.7487876556922609,0.7861666666666667,2025-09-16T00:14:00.788954
uci,5,1,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:00.877590
uci,5,1,0.7,4,0.7851666666666667,0.7272065527808849,0.7452574848886286,0.7851666666666667,2025-09-16T00:14:00.891693
uci,5,1,0.7,6,0.7845,0.746575259013841,0.7476597000708843,0.7845,2025-09-16T00:14:00.947900
uci,5,1,0.7,7,0.784,0.7335751439077876,0.7429300148148148,0.784,2025-09-16T00:14:00.960788
uci,5,1,0.8,4,0.7851666666666667,0.7272065527808849,0.7452574848886286,0.7851666666666667,2025-09-16T00:14:00.990562
uci,5,1,0.7,8,0.7861666666666667,0.7430522588416152,0.7487876556922609,0.7861666666666667,2025-09-16T00:14:01.012826
uci,5,1,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:01.144434
uci,5,1,0.8,6,0.7845,0.746575259013841,0.7476597000708843,0.7845,2025-09-16T00:14:01.184488
uci,5,1,0.8,7,0.784,0.7335751439077876,0.7429300148148148,0.784,2025-09-16T00:14:01.204641
uci,5,1,0.8,8,0.7861666666666667,0.7430522588416152,0.7487876556922609,0.7861666666666667,2025-09-16T00:14:01.227775
uci,5,1,0.9,4,0.7851666666666667,0.7272065527808849,0.7452574848886286,0.7851666666666667,2025-09-16T00:14:01.265627
uci,5,1,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:01.343318
uci,5,1,0.9,6,0.7845,0.746575259013841,0.7476597000708843,0.7845,2025-09-16T00:14:01.358823
uci,5,1,0.9,7,0.784,0.7335751439077876,0.7429300148148148,0.784,2025-09-16T00:14:01.391044
uci,5,1,0.9,8,0.7861666666666667,0.7430522588416152,0.7487876556922609,0.7861666666666667,2025-09-16T00:14:01.394846
uci,5,1,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:01.535364
uci,5,1,1.0,4,0.7851666666666667,0.7272065527808849,0.7452574848886286,0.7851666666666667,2025-09-16T00:14:01.542654
uci,5,1,1.0,6,0.7845,0.746575259013841,0.7476597000708843,0.7845,2025-09-16T00:14:01.559980
uci,5,1,1.0,7,0.784,0.7335751439077876,0.7429300148148148,0.784,2025-09-16T00:14:01.566919
uci,5,2,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-09-16T00:14:01.693395
uci,5,1,1.0,8,0.7861666666666667,0.7430522588416152,0.7487876556922609,0.7861666666666667,2025-09-16T00:14:01.730080
uci,5,2,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-09-16T00:14:01.752139
uci,5,2,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-09-16T00:14:01.769306
uci,5,2,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-09-16T00:14:01.865657
uci,5,2,0.1,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:01.879559
uci,5,2,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-09-16T00:14:01.895661
uci,5,2,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:01.903958
uci,5,2,0.1,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:02.068094
uci,5,2,0.1,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:02.095436
uci,5,2,0.2,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:02.099596
uci,5,2,0.1,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:02.100242
uci,5,2,0.2,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:02.215472
uci,5,2,0.2,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:02.239716
uci,5,2,0.2,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:02.254325
uci,5,2,0.2,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:02.295267
uci,5,2,0.3,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:02.412729
uci,5,2,0.3,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:02.435116
uci,5,2,0.3,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:02.437730
uci,5,2,0.3,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:02.455175
uci,5,2,0.4,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:02.624429
uci,5,2,0.3,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:02.635572
uci,5,2,0.4,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:02.652574
uci,5,2,0.4,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:02.659637
uci,5,2,0.4,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:02.763636
uci,5,2,0.5,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:02.798720
uci,5,2,0.5,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:02.824904
uci,5,2,0.4,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:02.828724
uci,5,2,0.5,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:02.954700
uci,5,2,0.5,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:02.988096
uci,5,2,0.6,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:02.997881
uci,5,2,0.5,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:03.018216
uci,5,2,0.6,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:03.115680
uci,5,2,0.6,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:03.154749
uci,5,2,0.6,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:03.168880
uci,5,2,0.6,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:03.243774
uci,5,2,0.7,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:03.286641
uci,5,2,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:03.309733
uci,5,2,0.7,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:03.322844
uci,5,2,0.7,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:03.457659
uci,5,2,0.7,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:03.481559
uci,5,2,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:03.505211
uci,5,2,0.8,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:03.506276
uci,5,2,0.8,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:03.597481
uci,5,2,0.8,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:03.635295
uci,5,2,0.9,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:03.651534
uci,5,2,0.8,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:03.691747
uci,5,2,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:03.816695
uci,5,2,0.9,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:03.832422
uci,5,2,0.9,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:03.856954
uci,5,2,0.9,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:03.858315
uci,5,2,1.0,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-16T00:14:04.023552
uci,5,2,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:04.040703
uci,5,2,1.0,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:04.057494
uci,5,2,1.0,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:04.060987
uci,5,3,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-09-16T00:14:04.237994
uci,5,3,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-09-16T00:14:04.256635
uci,5,3,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-09-16T00:14:04.271148
uci,5,2,1.0,8,0.7853333333333333,0.7414884179954603,0.747071531216845,0.7853333333333333,2025-09-16T00:14:04.271673
uci,5,3,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-09-16T00:14:04.365424
uci,5,3,0.1,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:04.386959
uci,5,3,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:04.389590
uci,5,3,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-09-16T00:14:04.414715
uci,5,3,0.2,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:04.601011
uci,5,3,0.1,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:04.603854
uci,5,3,0.1,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:04.605303
uci,5,3,0.1,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:04.632043
uci,5,3,0.2,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:04.809000
uci,5,3,0.2,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:04.815785
uci,5,3,0.2,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:04.830858
uci,5,3,0.2,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:04.853264
uci,5,3,0.3,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:04.973988
uci,5,3,0.3,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:04.996929
uci,5,3,0.3,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:05.004384
uci,5,3,0.3,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:05.018045
uci,5,3,0.4,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:05.144989
uci,5,3,0.4,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:05.163763
uci,5,3,0.3,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:05.183320
uci,5,3,0.4,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:05.200148
uci,5,3,0.4,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:05.364813
uci,5,3,0.5,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:05.369966
uci,5,3,0.5,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:05.391164
uci,5,3,0.4,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:05.392268
uci,5,3,0.5,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:05.537649
uci,5,3,0.6,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:05.560383
uci,5,3,0.5,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:05.570826
uci,5,3,0.5,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:05.584994
uci,5,3,0.6,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:05.696820
uci,5,3,0.6,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:05.715557
uci,5,3,0.6,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:05.735243
uci,5,3,0.6,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:05.755645
uci,5,3,0.7,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:05.867139
uci,5,3,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:05.916771
uci,5,3,0.7,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:05.922755
uci,5,3,0.7,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:05.947579
uci,5,3,0.7,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:06.037127
uci,5,3,0.8,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:06.087041
uci,5,3,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:06.107875
uci,5,3,0.8,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:06.120371
uci,5,3,0.8,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:06.141142
uci,5,3,0.9,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:06.302231
uci,5,3,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:06.302772
uci,5,3,0.8,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:06.317431
uci,5,3,0.9,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:06.344298
uci,5,3,0.9,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:06.463257
uci,5,3,0.9,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:06.480154
uci,5,3,1.0,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:06.487126
uci,5,3,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:06.549893
uci,5,4,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-09-16T00:14:06.651848
uci,5,3,1.0,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-09-16T00:14:06.664428
uci,5,3,1.0,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:06.686614
uci,5,3,1.0,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:06.692370
uci,5,4,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-09-16T00:14:06.866482
uci,5,4,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-09-16T00:14:06.867198
uci,5,4,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-09-16T00:14:06.885506
uci,5,4,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-09-16T00:14:06.905295
uci,5,4,0.1,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:07.004651
uci,5,4,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:07.006817
uci,5,4,0.1,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:07.063607
uci,5,4,0.1,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:07.076285
uci,5,4,0.2,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:07.210563
uci,5,4,0.1,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:07.218325
uci,5,4,0.2,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:07.242964
uci,5,4,0.2,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:07.247571
uci,5,4,0.2,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:07.430082
uci,5,4,0.2,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:07.456350
uci,5,4,0.3,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:07.470812
uci,5,4,0.3,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:07.486167
uci,5,4,0.3,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:07.559671
uci,5,4,0.3,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:07.586505
uci,5,4,0.3,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:07.591464
uci,5,4,0.4,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:07.609954
uci,5,4,0.4,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:07.775121
uci,5,4,0.4,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:07.795870
uci,5,4,0.4,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:07.818951
uci,5,4,0.4,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:07.830320
uci,5,4,0.5,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:07.882141
uci,5,4,0.5,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:07.910739
uci,5,4,0.5,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:07.958591
uci,5,4,0.5,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:07.971202
uci,5,4,0.5,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:08.097590
uci,5,4,0.6,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:08.124899
uci,5,4,0.6,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:08.137379
uci,5,4,0.6,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:08.157202
uci,5,4,0.6,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:08.247667
uci,5,4,0.6,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:08.306583
uci,5,4,0.7,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:08.315551
uci,5,4,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:08.362367
uci,5,4,0.7,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:08.433849
uci,5,4,0.7,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:08.460989
uci,5,4,0.7,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:08.475977
uci,5,4,0.8,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:08.484676
uci,5,4,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:08.638302
uci,5,4,0.8,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:08.666186
uci,5,4,0.8,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:08.697256
uci,5,4,0.8,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:08.700615
uci,5,4,0.9,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:08.759873
uci,5,4,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:08.794323
uci,5,4,0.9,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:08.870963
uci,5,4,0.9,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:08.876066
uci,5,4,0.9,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:08.987609
uci,5,4,1.0,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:08.988954
uci,5,4,1.0,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-16T00:14:09.014358
uci,5,4,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:09.018653
uci,5,4,1.0,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-16T00:14:09.194258
uci,5,5,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-09-16T00:14:09.207762
uci,5,4,1.0,8,0.7843333333333333,0.7409295940129671,0.7453727305109986,0.7843333333333333,2025-09-16T00:14:09.214370
uci,5,5,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-09-16T00:14:09.222683
uci,5,5,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-09-16T00:14:09.345597
uci,5,5,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-09-16T00:14:09.371948
uci,5,5,0.1,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-16T00:14:09.390783
uci,5,5,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-09-16T00:14:09.393551
uci,5,5,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-16T00:14:09.487482
